project	sample	nasvs	nreads	latitude	longitude	environment	subcategory	subcategory_old
EcoServ	EcoServ_L59	1145	30903	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L61	598	27346	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L63	1015	36453	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L64	913	45484	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L65	1388	38865	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L66	1443	37387	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L67	1117	29871	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L68	1311	36200	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L69	2089	48900	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L72	1986	33314	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L73	1111	40513	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L74	1991	44631	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L76	1124	32053	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L77	1248	37832	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L78	1411	68003	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L79	1697	96695	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L8	843	31286	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L80	988	35207	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L81	1058	32806	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L82	896	27590	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L83	1260	38091	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L84	1406	28018	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L85	1336	39182	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L86	896	29089	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L88	723	37956	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L90	1312	143022	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L91	695	43811	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L92	892	45340	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L93	732	24005	59.6508	9.3364	Soil	Temperate soil	soil_temperate
EcoServ	EcoServ_L96	835	23304	59.6508	9.3364	Soil	Temperate soil	soil_temperate
pohem	IP15-06	1564	78924	47.58856	-3.24781	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-12	1446	68451	47.4167	-2.7	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-25	747	75957	47.45102	-3.63283	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-41	975	77702	48.12504	-4.32598	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-45	1290	71773	48.3582	-4.50162	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-48	1166	79214	48.39105	-4.39142	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-50	900	30655	48.27587	-4.27823	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-51	935	73730	48.27587	-4.27823	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-53	1252	75248	48.30759	-4.3831	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-54	1344	66535	48.30759	-4.3831	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-77	658	86009	47.8332	-3.9387	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-88	1199	61872	48.27587	-4.27823	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-89	925	70572	48.30759	-4.3831	Marine	Epipelagic zone	marine_epipelagic
pohem	IP15-90	1517	73529	48.30759	-4.3831	Marine	Epipelagic zone	marine_epipelagic
Neotropical_lowland_forests	L025_L026	1230	981422	10.41185297	-84.014771	Soil	Tropical soil	soil_tropical
Neotropical_lowland_forests	L031_L032	1577	804742	10.41917097	-84.01153958	Soil	Tropical soil	soil_tropical
Neotropical_lowland_forests	L041_L042	1516	1052963	10.41959939	-84.00326851	Soil	Tropical soil	soil_tropical
Neotropical_lowland_forests	L043_L044	1229	659125	10.41764104	-84.0044187	Soil	Tropical soil	soil_tropical
Neotropical_lowland_forests	L050	1811	401192	10.42061368	-84.00981949	Soil	Tropical soil	soil_tropical
Neotropical_lowland_forests	L070	1058	364943	10.42299665	-84.02124845	Soil	Tropical soil	soil_tropical
Neotropical_lowland_forests	L071_L072	932	758993	10.42141171	-84.02225357	Soil	Tropical soil	soil_tropical
Neotropical_lowland_forests	L090	1337	312701	10.41775112	-84.02540447	Soil	Tropical soil	soil_tropical
Malaspina	M144.ST10	559	7168	NA	NA	Marine	Pelagic zone	marine_pelagic
Malaspina	M1482.ST81	412	10691	NA	NA	Marine	Pelagic zone	marine_pelagic
Malaspina	M1648.ST91	354	10833	NA	NA	Marine	Pelagic zone	marine_pelagic
Malaspina	M1787.ST97	369	4460	NA	NA	Marine	Pelagic zone	marine_pelagic
Malaspina	M2252.ST121	297	5052	NA	NA	Marine	Pelagic zone	marine_pelagic
Malaspina	M440.ST26	408	9963	NA	NA	Marine	Pelagic zone	marine_pelagic
Malaspina	M626.ST35	365	8105	NA	NA	Marine	Pelagic zone	marine_pelagic
Malaspina	M758.ST43	438	7780	NA	NA	Marine	Pelagic zone	marine_pelagic
pohem	MB315-03	983	41307	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB315-04	1123	55536	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB315-06	1094	68897	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB315-07	1104	45408	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB315-08	1078	34190	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB315-09	917	40039	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB315-10	1012	46009	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-12	966	40506	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-13	683	58586	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-14	904	48913	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-16	815	45859	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-17	944	52384	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-19	996	40891	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-20	1130	42016	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-21	851	74228	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-22	1032	42937	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-23	1162	54732	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-24	945	49207	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-25	809	41914	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-26	1317	65659	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-27	895	35690	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB315-28	1037	60038	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-29	1046	49656	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-30	977	50488	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-31	1363	41077	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-32	1214	43782	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-34	933	47601	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-35	1130	53712	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-36	974	35767	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-37	1126	42881	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-38	1076	40109	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-40	893	34847	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-41	1022	46312	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-42	851	70070	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-43	1064	63921	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-45	946	41806	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-46	1047	50208	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-47	870	28750	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-48	978	51972	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-49	911	60095	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-50	1040	55297	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-51	861	47839	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-52	886	44640	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-54	878	50888	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-55	1033	40226	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB315-57	1059	53182	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB315-60	1077	60257	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB315-61	925	45480	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB315-62	1149	58126	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB315-63	976	45724	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB315-64	954	68942	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-65	906	40825	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-66	1125	60307	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-67	844	48175	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-69	976	45323	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-70	937	41801	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-71	1047	44390	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-72	885	34150	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-73	685	16889	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-74	1042	41521	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-75	1030	47722	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-77	1148	68232	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-78	1120	61092	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-79	469	53871	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-80	962	46256	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB315-82	976	56805	48.26667	-5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-84	1216	70101	48.26667	-5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-85	1065	55750	48.26667	-5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-86	1158	63319	48.26667	-5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-87	1115	54345	48.26667	-5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-89	1007	53913	48.26667	-5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB315-93	391	39889	NA	NA	Marine	Epipelagic zone	marine_epipelagic
pohem	MB715-03	962	39773	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB715-04	792	30048	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB715-05	1120	46724	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB715-07	942	26432	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB715-101	1004	32137	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-102	1282	47110	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-104	931	29586	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-105	1135	32738	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-106	733	39188	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-11	858	33510	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB715-21	1114	43908	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB715-23	1204	32016	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB715-24	987	30429	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB715-26	1030	32059	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB715-27	1393	55282	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB715-32	521	46430	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB715-46	729	32053	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-47	977	53996	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-48	1164	44730	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-50	924	38355	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-51	749	48510	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-52	656	40277	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-53	961	41396	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-54	1253	35686	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB715-57	914	43920	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB715-67	589	52662	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB715-74	891	30528	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB715-75	1060	62821	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB715-77	1111	34588	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB715-78	929	38630	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB715-81	1121	39765	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB914-03	1676	59617	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-09	1137	30301	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-20	1005	50520	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB914-22	777	49445	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB914-23	1238	43252	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB914-24	850	14203	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB914-27	1480	54113	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB914-34	620	47016	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-35	1006	61487	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-37	756	67531	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-38	1116	49113	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-39	1087	38305	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-40	906	49530	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-41	1167	52954	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-42	1051	48286	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-43	882	60028	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-44	960	62657	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-45	1033	47080	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB914-48	791	54054	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-51	582	51950	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-52	893	83409	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-61	946	55306	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-62	769	15449	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-63	1183	58298	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-64	869	54715	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB914-65	1323	73246	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB914-66	984	71478	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB914-69	922	44683	48.26667	-5.333333	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-73	629	58599	48.2833333	-4.75	Marine	Pelagic zone	marine_pelagic
pohem	MB914-92	1043	46872	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB914-96	721	63642	48.2833333	-4.75	Marine	Epipelagic zone	marine_epipelagic
pohem	MB915-108	1391	70870	48.26667	-5	Marine	Pelagic zone	marine_pelagic
pohem	MB915-22	785	72091	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB915-24	1059	40481	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB915-26	1274	36209	48.33333	-5.166667	Marine	Pelagic zone	marine_pelagic
pohem	MB915-35	1027	36289	48.33333	-5.166667	Marine	Epipelagic zone	marine_epipelagic
pohem	MB915-47	1146	24825	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB915-48	1141	40288	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB915-49	669	26147	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB915-50	1220	40244	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB915-51	1196	33345	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB915-54	1242	41149	48.43333	-5.5	Marine	Pelagic zone	marine_pelagic
pohem	MB915-72	1331	33159	48.43333	-5.5	Marine	Epipelagic zone	marine_epipelagic
pohem	MB915-73	1070	34876	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB915-74	1349	44856	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB915-75	1469	42966	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB915-76	1046	37459	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB915-78	1160	25752	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
pohem	MB915-81	1062	19173	48.26667	-5.333333	Marine	Pelagic zone	marine_pelagic
BioMarKs_Illumina	NB348_DNA	5208	419339	40.8	14.25	Marine	Marine sediment	marine_sediment
BioMarKs_Illumina	NB348_RNA	5952	397503	40.8	14.25	Marine	Marine sediment	marine_sediment
BioMarKs_Illumina	OF011_DNA	2706	521314	59.26666667	10.71666667	Marine	Epipelagic zone	marine_epipelagic
BioMarKs_Illumina	OF011_RNA	3229	503888	59.26666667	10.71666667	Marine	Epipelagic zone	marine_epipelagic
BioMarKs_Illumina	OF018_DNA	2693	595189	59.26666667	10.71666667	Marine	Epipelagic zone	marine_epipelagic
BioMarKs_Illumina	OF018_RNA	3001	484011	59.26666667	10.71666667	Marine	Epipelagic zone	marine_epipelagic
BioMarKs_Illumina	OF229_DNA	5944	551351	59.26666667	10.71666667	Marine	Marine sediment	marine_sediment
BioMarKs_Illumina	OF229_RNA	7269	396229	59.26666667	10.71666667	Marine	Marine sediment	marine_sediment
BioMarKs_Illumina	OF233_DNA	2138	418772	59.26666667	10.71666667	Marine	Epipelagic zone	marine_epipelagic
PRJEB23641	PRJEB23641_run1_FHF1-St3-Gr1-C	44	7364	67.53188333	15.38766667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF1-St4-Gr2-A	171	34823	67.53051667	15.38523333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF1-St4-Gr2-B	195	24086	67.53051667	15.38523333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF1-St4-Gr2-C	186	53332	67.53051667	15.38523333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF2-St1-Gr1-C	455	40921	67.46006667	15.50913333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF2-St2-Gr2-A	155	19095	67.46036667	15.50891667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF2-St2-Gr2-B	159	26686	67.46036667	15.50891667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF2-St2-Gr2-C	200	12339	67.46036667	15.50891667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF2-St3-Gr2-C	486	39423	67.461	15.50698333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF2-St4-Gr1-C	402	30038	67.46516667	15.5021	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF2-St5-Gr2-B	92	9903	67.4714	15.49923333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St1-Gr1-A	472	19454	62.1398	5.32765	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St1-Gr2-B	538	18048	62.1398	5.32765	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St2-Gr1-B	542	30561	62.1394	5.326483333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St2-Gr1-C	608	24447	62.1394	5.326483333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St2-Gr2-B	496	10969	62.1394	5.326483333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St3-Gr1-A	705	26335	62.13846667	5.327066667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St3-Gr1-B	396	9066	62.13846667	5.327066667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St3-Gr1-C	582	18788	62.13846667	5.327066667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St3-Gr2-A	751	24779	62.13846667	5.327066667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St3-Gr2-B	743	26648	62.13846667	5.327066667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St4-Gr1-A	1264	21105	62.13613333	5.330116667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St4-Gr1-B	769	13158	62.13613333	5.330116667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St4-Gr1-C	972	26097	62.13613333	5.330116667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St4-Gr2-A	1109	21535	62.13613333	5.330116667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St4-Gr2-B	1101	27140	62.13613333	5.330116667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St4-Gr2-C	467	6688	62.13613333	5.330116667	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St5-Gr1-B	623	10372	62.13303333	5.3433	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St5-Gr1-C	492	9774	62.13303333	5.3433	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St5-Gr2-A	616	51355	62.13303333	5.3433	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St5-Gr2-B	403	16926	62.13303333	5.3433	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF3-St5-Gr2-C	751	16297	62.13303333	5.3433	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF4-St1-Gr1-A	214	4223	62.80265	6.980133333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF4-St1-Gr1-B	502	23444	62.80265	6.980133333	Marine	Marine sediment	marine_sediment
PRJEB23641	PRJEB23641_run1_FHF4-St1-Gr1-C	366	20071	62.80265	6.980133333	Marine	Marine sediment	marine_sediment
